#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 01 06 03 15 00 1 2746.854
2022 01 06 03 30 00 1 2746.900
2022 01 06 03 45 00 1 2746.956
2022 01 06 04 00 00 1 2747.018
2022 01 06 04 15 00 1 2747.086
2022 01 06 04 30 00 1 2747.155
2022 01 06 04 45 00 1 2747.226
2022 01 06 05 00 00 1 2747.299
2022 01 06 05 15 00 1 2747.370
2022 01 06 05 30 00 1 2747.440
2022 01 06 05 45 00 1 2747.500
2022 01 06 06 00 00 1 2747.555
2022 01 06 06 15 00 1 2747.604
2022 01 06 06 30 00 1 2747.644
2022 01 06 06 45 00 1 2747.673
2022 01 06 07 00 00 1 2747.689
2022 01 06 07 15 00 1 2747.696
2022 01 06 07 30 00 1 2747.689
2022 01 06 07 45 00 1 2747.674
2022 01 06 08 00 00 1 2747.649
2022 01 06 08 15 00 1 2747.611
2022 01 06 08 30 00 1 2747.563
2022 01 06 08 45 00 1 2747.504
2022 01 06 09 00 00 1 2747.436
2022 01 06 09 15 00 1 2747.359
2022 01 06 09 30 00 1 2747.273
2022 01 06 09 45 00 1 2747.181
2022 01 06 10 00 00 1 2747.082
2022 01 06 10 15 00 1 2746.983
2022 01 06 10 30 00 1 2746.879
2022 01 06 10 45 00 1 2746.772
2022 01 06 11 00 00 1 2746.667
2022 01 06 11 15 00 1 2746.563
2022 01 06 11 30 00 1 2746.460
2022 01 06 11 45 00 1 2746.363
2022 01 06 12 00 00 1 2746.274
2022 01 06 12 15 00 1 2746.191
2022 01 06 12 30 00 1 2746.117
2022 01 06 12 45 00 1 2746.055
2022 01 06 13 00 00 1 2746.002
2022 01 06 13 15 00 1 2745.962
2022 01 06 13 30 00 1 2745.934
2022 01 06 13 45 00 1 2745.922
2022 01 06 14 00 00 1 2745.921
2022 01 06 14 15 00 1 2745.938
2022 01 06 14 30 00 1 2745.970
2022 01 06 14 45 00 1 2746.014
2022 01 06 15 00 00 1 2746.071
2022 01 06 15 15 00 1 2746.143
2022 01 06 15 30 00 1 2746.223
2022 01 06 15 45 00 1 2746.315
2022 01 06 16 00 00 1 2746.418
2022 01 06 16 15 00 1 2746.531
2022 01 06 16 30 00 1 2746.650
2022 01 06 16 45 00 1 2746.774
2022 01 06 17 00 00 1 2746.905
2022 01 06 17 15 00 1 2747.036
2022 01 06 17 30 00 1 2747.165
2022 01 06 17 45 00 1 2747.290
2022 01 06 18 00 00 1 2747.414
2022 01 06 18 15 00 1 2747.533
2022 01 06 18 30 00 1 2747.644
2022 01 06 18 45 00 1 2747.748
2022 01 06 19 00 00 1 2747.844
2022 01 06 19 15 00 1 2747.928
2022 01 06 19 30 00 1 2748.001
2022 01 06 19 45 00 1 2748.061
2022 01 06 20 00 00 1 2748.109
2022 01 06 20 15 00 1 2748.144
2022 01 06 20 30 00 1 2748.168
2022 01 06 20 45 00 1 2748.178
2022 01 06 21 00 00 1 2748.174
2022 01 06 21 15 00 1 2748.160
2022 01 06 21 30 00 1 2748.133
2022 01 06 21 45 00 1 2748.093
2022 01 06 22 00 00 1 2748.043
2022 01 06 22 15 00 1 2747.983
2022 01 06 22 30 00 1 2747.914
2022 01 06 22 45 00 1 2747.836
2022 01 06 23 00 00 1 2747.754
2022 01 06 23 15 00 1 2747.666
2022 01 06 23 30 00 1 2747.574
2022 01 06 23 45 00 1 2747.480
2022 01 07 00 00 00 1 2747.386
2022 01 07 00 15 00 1 2747.294
2022 01 07 00 30 00 1 2747.202
2022 01 07 00 45 00 1 2747.115
2022 01 07 01 00 00 1 2747.034
2022 01 07 01 15 00 1 2746.962
2022 01 07 01 30 00 1 2746.894
2022 01 07 01 45 00 1 2746.832
2022 01 07 02 00 00 1 2746.783
2022 01 07 02 15 00 1 2746.741
2022 01 07 02 30 00 1 2746.708
2022 01 07 02 45 00 1 2746.686
2022 01 07 03 00 00 1 2746.677
2022 01 07 03 15 00 1 2746.673
2022 01 07 03 30 00 1 2746.683
2022 01 07 03 45 00 1 2746.703
2022 01 07 04 00 00 1 2746.731
2022 01 07 04 15 00 1 2746.767
2022 01 07 04 30 00 1 2746.814
2022 01 07 04 45 00 1 2746.867
2022 01 07 05 00 00 1 2746.925
2022 01 07 05 15 00 1 2746.986
2022 01 07 05 30 00 1 2747.049
2022 01 07 05 45 00 1 2747.111
2022 01 07 06 00 00 1 2747.176
2022 01 07 06 15 00 1 2747.236
2022 01 07 06 30 00 1 2747.291
2022 01 07 06 45 00 1 2747.342
2022 01 07 07 00 00 1 2747.390
2022 01 07 07 15 00 1 2747.430
2022 01 07 07 30 00 1 2747.462
2022 01 07 07 45 00 1 2747.485
2022 01 07 08 00 00 1 2747.501
2022 01 07 08 15 00 1 2747.510
2022 01 07 08 30 00 1 2747.507
2022 01 07 08 45 00 1 2747.494
2022 01 07 09 00 00 1 2747.472
2022 01 07 09 15 00 1 2747.443
2022 01 07 09 30 00 1 2747.405
2022 01 07 09 45 00 1 2747.357
2022 01 07 10 00 00 1 2747.303
2022 01 07 10 15 00 1 2747.244
2022 01 07 10 30 00 1 2747.179
2022 01 07 10 45 00 1 2747.109
2022 01 07 11 00 00 1 2747.034
2022 01 07 11 15 00 1 2746.956
2022 01 07 11 30 00 1 2746.877
2022 01 07 11 45 00 1 2746.798
2022 01 07 12 00 00 1 2746.718
2022 01 07 12 15 00 1 2746.642
2022 01 07 12 30 00 1 2746.568
2022 01 07 12 45 00 1 2746.499
2022 01 07 13 00 00 1 2746.437
2022 01 07 13 15 00 1 2746.382
2022 01 07 13 30 00 1 2746.333
2022 01 07 13 45 00 1 2746.293
2022 01 07 14 00 00 1 2746.263
2022 01 07 14 15 00 1 2746.243
2022 01 07 14 30 00 1 2746.235
2022 01 07 14 45 00 1 2746.237
2022 01 07 15 00 00 1 2746.251
2022 01 07 15 15 00 1 2746.275
2022 01 07 15 30 00 1 2746.314
2022 01 07 15 45 00 1 2746.360
2022 01 07 16 00 00 1 2746.420
2022 01 07 16 15 00 1 2746.489
2022 01 07 16 30 00 1 2746.567
2022 01 07 16 45 00 1 2746.654
2022 01 07 17 00 00 1 2746.748
2022 01 07 17 15 00 1 2746.847
2022 01 07 17 30 00 1 2746.949
2022 01 07 17 45 00 1 2747.054
2022 01 07 18 00 00 1 2747.161
2022 01 07 18 15 00 1 2747.270
2022 01 07 18 30 00 1 2747.377
2022 01 07 18 45 00 1 2747.480
2022 01 07 19 00 00 1 2747.578
2022 01 07 19 15 00 1 2747.671
2022 01 07 19 30 00 1 2747.758
2022 01 07 19 45 00 1 2747.837
2022 01 07 20 00 00 1 2747.906
2022 01 07 20 15 00 1 2747.966
2022 01 07 20 30 00 1 2748.016
2022 01 07 20 45 00 1 2748.055
2022 01 07 21 00 00 1 2748.081
2022 01 07 21 15 00 1 2748.094
2022 01 07 21 30 00 1 2748.095
2022 01 07 21 45 00 1 2748.086
2022 01 07 22 00 00 1 2748.066
2022 01 07 22 15 00 1 2748.036
2022 01 07 22 30 00 1 2747.996
2022 01 07 22 45 00 1 2747.946
2022 01 07 23 00 00 1 2747.887
2022 01 07 23 15 00 1 2747.818
2022 01 07 23 30 00 1 2747.744
2022 01 07 23 45 00 1 2747.667
2022 01 08 00 00 00 1 2747.583
2022 01 08 00 15 00 1 2747.496
2022 01 08 00 30 00 1 2747.408
2022 01 08 00 45 00 1 2747.319
2022 01 08 01 00 00 1 2747.230
2022 01 08 01 15 00 1 2747.142
2022 01 08 01 30 00 1 2747.058
2022 01 08 01 45 00 1 2746.978
2022 01 08 02 00 00 1 2746.906
2022 01 08 02 15 00 1 2746.839
2022 01 08 02 30 00 1 2746.779
2022 01 08 02 45 00 1 2746.728
2022 01 08 03 00 00 1 2746.687
2022 01 08 03 15 00 1 2746.653
2022 01 08 03 30 00 1 2746.628
2022 01 08 03 45 00 1 2746.614
2022 01 08 04 00 00 1 2746.605
