#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2019 01 06 15 30 00 1 5726.669
2019 01 06 15 45 00 1 5726.724
2019 01 06 16 00 00 1 5726.777
2019 01 06 16 15 00 1 5726.830
2019 01 06 16 30 00 1 5726.883
2019 01 06 16 45 00 1 5726.935
2019 01 06 17 00 00 1 5726.989
2019 01 06 17 15 00 1 5727.036
2019 01 06 17 30 00 1 5727.082
2019 01 06 17 45 00 1 5727.125
2019 01 06 18 00 00 1 5727.164
2019 01 06 18 15 00 1 5727.201
2019 01 06 18 30 00 1 5727.234
2019 01 06 18 45 00 1 5727.264
2019 01 06 19 00 00 1 5727.289
2019 01 06 19 15 00 1 5727.309
2019 01 06 19 30 00 1 5727.325
2019 01 06 19 45 00 1 5727.336
2019 01 06 20 00 00 1 5727.342
2019 01 06 20 15 00 1 5727.342
2019 01 06 20 30 00 1 5727.342
2019 01 06 20 45 00 1 5727.337
2019 01 06 21 00 00 1 5727.327
2019 01 06 21 15 00 1 5727.316
2019 01 06 21 30 00 1 5727.298
2019 01 06 21 45 00 1 5727.284
2019 01 06 22 00 00 1 5727.268
2019 01 06 22 15 00 1 5727.254
2019 01 06 22 30 00 1 5727.239
2019 01 06 22 45 00 1 5727.224
2019 01 06 23 00 00 1 5727.206
2019 01 06 23 15 00 1 5727.195
2019 01 06 23 30 00 1 5727.182
2019 01 06 23 45 00 1 5727.171
2019 01 07 00 00 00 1 5727.160
2019 01 07 00 15 00 1 5727.150
2019 01 07 00 30 00 1 5727.140
2019 01 07 00 45 00 1 5727.136
2019 01 07 01 00 00 1 5727.132
2019 01 07 01 15 00 1 9999.000
2019 01 07 01 30 00 1 9999.000
2019 01 07 01 45 00 1 9999.000
2019 01 07 02 00 00 1 9999.000
2019 01 07 02 15 00 1 5727.152
2019 01 07 02 30 00 1 5727.164
2019 01 07 02 45 00 1 5727.180
2019 01 07 03 00 00 1 5727.202
2019 01 07 03 15 00 1 9999.000
2019 01 07 03 30 00 1 9999.000
2019 01 07 03 45 00 1 9999.000
2019 01 07 04 00 00 1 9999.000
2019 01 07 04 15 00 1 9999.000
2019 01 07 04 30 00 1 9999.000
2019 01 07 04 45 00 1 9999.000
2019 01 07 05 00 00 1 9999.000
2019 01 07 05 15 00 1 9999.000
2019 01 07 05 30 00 1 9999.000
2019 01 07 05 45 00 1 9999.000
2019 01 07 06 00 00 1 9999.000
2019 01 07 06 15 00 1 5727.445
2019 01 07 06 30 00 1 5727.438
2019 01 07 06 45 00 1 5727.428
2019 01 07 07 00 00 1 5727.413
2019 01 07 07 15 00 1 9999.000
2019 01 07 07 30 00 1 9999.000
2019 01 07 07 45 00 1 9999.000
2019 01 07 08 00 00 1 9999.000
2019 01 07 08 15 00 1 5727.251
2019 01 07 08 30 00 1 5727.207
2019 01 07 08 45 00 1 5727.157
2019 01 07 09 00 00 1 5727.107
2019 01 07 09 15 00 1 5727.051
2019 01 07 09 30 00 1 5726.996
2019 01 07 09 45 00 1 5726.937
2019 01 07 10 00 00 1 5726.880
2019 01 07 10 15 00 1 5726.824
2019 01 07 10 30 00 1 5726.769
2019 01 07 10 45 00 1 5726.716
2019 01 07 11 00 00 1 5726.668
2019 01 07 11 15 00 1 5726.618
2019 01 07 11 30 00 1 5726.574
2019 01 07 11 45 00 1 5726.534
2019 01 07 12 00 00 1 5726.494
2019 01 07 12 15 00 1 5726.460
2019 01 07 12 30 00 1 5726.432
2019 01 07 12 45 00 1 5726.408
2019 01 07 13 00 00 1 5726.391
2019 01 07 13 15 00 1 5726.381
2019 01 07 13 30 00 1 5726.377
2019 01 07 13 45 00 1 5726.379
2019 01 07 14 00 00 1 5726.391
2019 01 07 14 15 00 1 5726.406
2019 01 07 14 30 00 1 5726.430
2019 01 07 14 45 00 1 5726.458
2019 01 07 15 00 00 1 5726.496
2019 01 07 15 15 00 1 5726.533
2019 01 07 15 30 00 1 5726.581
2019 01 07 15 45 00 1 5726.627
2019 01 07 16 00 00 1 5726.678
2019 01 07 16 15 00 1 5726.727
2019 01 07 16 30 00 1 5726.777
2019 01 07 16 45 00 1 5726.833
2019 01 07 17 00 00 1 5726.883
2019 01 07 17 15 00 1 5726.935
2019 01 07 17 30 00 1 5726.983
2019 01 07 17 45 00 1 5727.032
2019 01 07 18 00 00 1 5727.078
2019 01 07 18 15 00 1 5727.120
2019 01 07 18 30 00 1 5727.163
2019 01 07 18 45 00 1 5727.203
2019 01 07 19 00 00 1 5727.237
2019 01 07 19 15 00 1 5727.265
2019 01 07 19 30 00 1 5727.293
2019 01 07 19 45 00 1 5727.315
2019 01 07 20 00 00 1 5727.332
2019 01 07 20 15 00 1 5727.345
2019 01 07 20 30 00 1 5727.356
2019 01 07 20 45 00 1 5727.358
2019 01 07 21 00 00 1 5727.357
2019 01 07 21 15 00 1 9999.000
2019 01 07 21 30 00 1 9999.000
2019 01 07 21 45 00 1 9999.000
2019 01 07 22 00 00 1 9999.000
2019 01 07 22 15 00 1 9999.000
2019 01 07 22 30 00 1 9999.000
2019 01 07 22 45 00 1 9999.000
2019 01 07 23 00 00 1 9999.000
2019 01 07 23 15 00 1 9999.000
2019 01 07 23 30 00 1 9999.000
2019 01 07 23 45 00 1 9999.000
2019 01 08 00 00 00 1 9999.000
2019 01 08 00 15 00 1 5727.166
2019 01 08 00 30 00 1 5727.153
2019 01 08 00 45 00 1 5727.138
2019 01 08 01 00 00 1 5727.129
2019 01 08 01 15 00 1 5727.119
2019 01 08 01 30 00 1 5727.112
2019 01 08 01 45 00 1 5727.111
2019 01 08 02 00 00 1 5727.113
2019 01 08 02 15 00 1 5727.117
2019 01 08 02 30 00 1 5727.128
2019 01 08 02 45 00 1 5727.140
2019 01 08 03 00 00 1 5727.157
2019 01 08 03 15 00 1 5727.174
2019 01 08 03 30 00 1 5727.198
2019 01 08 03 45 00 1 5727.220
2019 01 08 04 00 00 1 5727.248
