#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2021 03 28 11 00 00 1 2746.023
2021 03 28 11 15 00 1 2746.025
2021 03 28 11 30 00 1 2746.042
2021 03 28 11 45 00 1 2746.072
2021 03 28 12 00 00 1 2746.120
2021 03 28 12 15 00 1 2746.181
2021 03 28 12 30 00 1 2746.255
2021 03 28 12 45 00 1 2746.339
2021 03 28 13 00 00 1 2746.436
2021 03 28 13 15 00 1 2746.544
2021 03 28 13 30 00 1 2746.661
2021 03 28 13 45 00 1 2746.786
2021 03 28 14 00 00 1 2746.916
2021 03 28 14 15 00 1 2747.049
2021 03 28 14 30 00 1 2747.183
2021 03 28 14 45 00 1 2747.312
2021 03 28 15 00 00 1 2747.436
2021 03 28 15 15 00 1 2747.556
2021 03 28 15 30 00 1 2747.668
2021 03 28 15 45 00 1 2747.771
2021 03 28 16 00 00 1 2747.861
2021 03 28 16 15 00 1 2747.941
2021 03 28 16 30 00 1 2748.007
2021 03 28 16 45 00 1 2748.058
2021 03 28 17 00 00 1 2748.092
2021 03 28 17 15 00 1 2748.108
2021 03 28 17 30 00 1 2748.110
2021 03 28 17 45 00 1 2748.093
2021 03 28 18 00 00 1 2748.060
2021 03 28 18 15 00 1 2748.011
2021 03 28 18 30 00 1 2747.951
2021 03 28 18 45 00 1 2747.873
2021 03 28 19 00 00 1 2747.784
2021 03 28 19 15 00 1 2747.682
2021 03 28 19 30 00 1 2747.571
2021 03 28 19 45 00 1 2747.451
2021 03 28 20 00 00 1 2747.326
2021 03 28 20 15 00 1 2747.197
2021 03 28 20 30 00 1 2747.066
2021 03 28 20 45 00 1 2746.934
2021 03 28 21 00 00 1 2746.803
2021 03 28 21 15 00 1 2746.678
2021 03 28 21 30 00 1 2746.559
2021 03 28 21 45 00 1 2746.447
2021 03 28 22 00 00 1 2746.343
2021 03 28 22 15 00 1 2746.251
2021 03 28 22 30 00 1 2746.172
2021 03 28 22 45 00 1 2746.108
2021 03 28 23 00 00 1 2746.056
2021 03 28 23 15 00 1 2746.023
2021 03 28 23 30 00 1 2746.007
2021 03 28 23 45 00 1 2746.008
2021 03 29 00 00 00 1 2746.025
2021 03 29 00 15 00 1 2746.058
2021 03 29 00 30 00 1 2746.105
2021 03 29 00 45 00 1 2746.167
2021 03 29 01 00 00 1 2746.243
2021 03 29 01 15 00 1 2746.331
2021 03 29 01 30 00 1 2746.431
2021 03 29 01 45 00 1 2746.540
2021 03 29 02 00 00 1 2746.659
2021 03 29 02 15 00 1 2746.780
2021 03 29 02 30 00 1 2746.909
2021 03 29 02 45 00 1 2747.034
2021 03 29 03 00 00 1 2747.161
