#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2020 01 03 22 45 00 1 5632.580
2020 01 03 23 00 00 1 5632.550
2020 01 03 23 15 00 1 5632.522
2020 01 03 23 30 00 1 5632.499
2020 01 03 23 45 00 1 5632.478
2020 01 04 00 00 00 1 5632.462
2020 01 04 00 15 00 1 5632.451
2020 01 04 00 30 00 1 5632.442
2020 01 04 00 45 00 1 5632.441
2020 01 04 01 00 00 1 5632.444
2020 01 04 01 15 00 1 5632.450
2020 01 04 01 30 00 1 5632.463
2020 01 04 01 45 00 1 5632.482
2020 01 04 02 00 00 1 5632.505
2020 01 04 02 15 00 1 5632.530
2020 01 04 02 30 00 1 5632.561
2020 01 04 02 45 00 1 5632.596
2020 01 04 03 00 00 1 5632.635
2020 01 04 03 15 00 1 5632.676
2020 01 04 03 30 00 1 5632.720
2020 01 04 03 45 00 1 5632.765
2020 01 04 04 00 00 1 5632.811
2020 01 04 04 15 00 1 5632.855
2020 01 04 04 30 00 1 5632.901
2020 01 04 04 45 00 1 5632.945
2020 01 04 05 00 00 1 5632.989
2020 01 04 05 15 00 1 5633.030
2020 01 04 05 30 00 1 5633.069
2020 01 04 05 45 00 1 5633.102
2020 01 04 06 00 00 1 5633.132
2020 01 04 06 15 00 1 5633.160
2020 01 04 06 30 00 1 5633.181
2020 01 04 06 45 00 1 5633.200
2020 01 04 07 00 00 1 5633.213
2020 01 04 07 15 00 1 5633.219
2020 01 04 07 30 00 1 5633.226
2020 01 04 07 45 00 1 5633.228
2020 01 04 08 00 00 1 5633.221
2020 01 04 08 15 00 1 5633.212
2020 01 04 08 30 00 1 5633.200
2020 01 04 08 45 00 1 5633.187
2020 01 04 09 00 00 1 5633.169
2020 01 04 09 15 00 1 5633.146
2020 01 04 09 30 00 1 5633.119
2020 01 04 09 45 00 1 5633.093
2020 01 04 10 00 00 1 5633.065
2020 01 04 10 15 00 1 5633.034
2020 01 04 10 30 00 1 5633.003
2020 01 04 10 45 00 1 5632.967
2020 01 04 11 00 00 1 5632.938
2020 01 04 11 15 00 1 5632.907
2020 01 04 11 30 00 1 5632.874
2020 01 04 11 45 00 1 5632.846
2020 01 04 12 00 00 1 5632.816
2020 01 04 12 15 00 1 5632.794
2020 01 04 12 30 00 1 5632.768
2020 01 04 12 45 00 1 5632.748
2020 01 04 13 00 00 1 5632.729
2020 01 04 13 15 00 1 5632.712
2020 01 04 13 30 00 1 5632.700
2020 01 04 13 45 00 1 5632.689
2020 01 04 14 00 00 1 5632.682
2020 01 04 14 15 00 1 5632.679
2020 01 04 14 30 00 1 5632.678
2020 01 04 14 45 00 1 5632.681
2020 01 04 15 00 00 1 5632.686
2020 01 04 15 15 00 1 5632.696
2020 01 04 15 30 00 1 5632.706
2020 01 04 15 45 00 1 5632.720
2020 01 04 16 00 00 1 5632.734
2020 01 04 16 15 00 1 5632.749
2020 01 04 16 30 00 1 5632.766
2020 01 04 16 45 00 1 5632.781
2020 01 04 17 00 00 1 5632.800
2020 01 04 17 15 00 1 5632.816
2020 01 04 17 30 00 1 5632.834
2020 01 04 17 45 00 1 5632.850
2020 01 04 18 00 00 1 5632.864
2020 01 04 18 15 00 1 5632.877
2020 01 04 18 30 00 1 5632.888
2020 01 04 18 45 00 1 5632.896
2020 01 04 19 00 00 1 5632.902
2020 01 04 19 15 00 1 5632.906
2020 01 04 19 30 00 1 5632.906
2020 01 04 19 45 00 1 5632.902
2020 01 04 20 00 00 1 5632.896
2020 01 04 20 15 00 1 5632.891
2020 01 04 20 30 00 1 5632.883
2020 01 04 20 45 00 1 5632.869
2020 01 04 21 00 00 1 5632.852
2020 01 04 21 15 00 1 5632.835
2020 01 04 21 30 00 1 5632.817
2020 01 04 21 45 00 1 5632.799
2020 01 04 22 00 00 1 5632.778
2020 01 04 22 15 00 1 5632.753
2020 01 04 22 30 00 1 5632.729
2020 01 04 22 45 00 1 5632.707
2020 01 04 23 00 00 1 5632.683
2020 01 04 23 15 00 1 5632.659
2020 01 04 23 30 00 1 5632.637
2020 01 04 23 45 00 1 5632.616
2020 01 05 00 00 00 1 5632.599
2020 01 05 00 15 00 1 5632.584
2020 01 05 00 30 00 1 5632.570
2020 01 05 00 45 00 1 5632.561
2020 01 05 01 00 00 1 5632.553
