station_id,ds_m_d,yhat,yhat_lower,yhat_upper,WTMP_pred,WTMP_pred_lower,WTMP_pred_upper
SanFrancisco_46213,04-22,2.8798423659972645,1.810069343833177,3.9862454197239874,10.82015229900664,8.366651486511289,13.075485638553129
SanFrancisco_46213,04-23,2.9300089915609018,1.7512983169767005,4.05395595022109,10.859978031375752,8.687557594692176,13.126758781271823
SanFrancisco_46213,04-24,2.9167997639175063,1.723072523652125,4.034462408319676,11.002412509753137,8.503493054221313,13.130061266797698
SanFrancisco_46213,04-25,2.9809926629045402,1.7744599232476632,4.187450798532029,11.11000066668502,8.97257093889979,13.415746413869286
SanFrancisco_46213,04-26,2.949975573136736,1.7664730484475406,4.0767928611261475,11.063911970664533,8.941566472437538,13.366519442465487
SanFrancisco_46213,04-27,2.811819764987778,1.5204583847715618,3.9387660856762694,11.076937442894053,8.824548212985313,13.260518981060313
SanFrancisco_46213,04-28,2.8079689585252607,1.6492358065244048,3.945496777296869,11.140304581554364,8.835371975237628,13.36527348645998
SanFrancisco_46213,04-29,2.6126862012558973,1.5306057493216345,3.7529590952987966,11.13731023158705,8.727244429156679,13.288587124348304
SanFrancisco_46213,04-30,2.786409848539058,1.680636400609408,3.9221838442245467,11.166913342213054,8.770153690929517,13.342249904580424
SanFrancisco_46213,05-01,2.8948370846658777,1.7507014822710418,4.086995366601233,11.29585024118993,9.088851030881518,13.722843900653434
SanFrancisco_46213,05-02,2.974783957201959,1.8067885868512839,4.239360242408595,11.386892651960572,9.103530226005699,13.636941714549133
SanFrancisco_46213,05-03,2.983566116324417,1.8602683702618905,3.9831262605673996,11.3214730908966,8.953094658632867,13.443166139560102
SanFrancisco_46213,05-04,2.9093348863658126,1.797407121732069,3.978868115642447,11.312676520191912,9.147308587020031,13.706384824864987
SanFrancisco_46213,05-05,2.8507714137086784,1.800346583926256,3.9069785315134617,11.352050040164325,9.220636409360612,13.591892582719302
SanFrancisco_46213,05-06,2.9369876303525944,1.7248764626444806,4.171980147397065,11.32323077120212,9.154240712986278,13.548996092678541
SanFrancisco_46213,05-07,3.014163341421226,1.853771282866921,4.247599626349358,11.325533952219164,9.089050648833823,13.442421106815118
SanFrancisco_46213,05-08,3.1678688664244787,1.999152233997656,4.313878953462899,11.426063939937562,9.257996113071723,13.591348094734888
SanFrancisco_46213,05-09,2.9935169637617127,1.7968209732423808,4.1734616200715475,11.487968360706706,9.315004676810009,13.830651044836623
SanFrancisco_46213,05-10,3.0592656488503387,1.9191535890271147,4.23729134956374,11.39306004863875,8.981055571043974,13.545560086537778
SanFrancisco_46213,05-11,2.8469265910994586,1.7427228711116267,3.969565693194348,11.354805615261997,9.170304606429074,13.558272039686582
SanFrancisco_46213,05-12,2.793219243912425,1.6368456568617433,3.9260498244188042,11.365132380297721,9.09494266366504,13.570649284440629
SanFrancisco_46213,05-13,2.8066858350156596,1.6182325651737604,4.0599913109259225,11.308053740015247,9.020259143537412,13.67734924120849
SanFrancisco_46213,05-14,2.8506664534914936,1.6854945577727005,3.968290925720834,11.283254911578675,9.225609871146203,13.556518815117808
SanFrancisco_46213,05-15,2.8030974810180918,1.6888259428509331,3.9633363417757574,11.358201640234775,9.199512949081129,13.64923148864862
SanFrancisco_46213,05-16,2.7661995168404103,1.6252280555080683,3.8679655334666476,11.396392020577515,9.158391004859363,13.691389669090327
SanFrancisco_46213,05-17,2.6977111756113774,1.45697572921112,3.829689206869995,11.279975968404973,8.991851205633358,13.626303287766818
SanFrancisco_46213,05-18,2.573174306005161,1.458933821006373,3.807576991279411,11.222741100492776,9.025352331680704,13.566369479663214
SanFrancisco_46213,05-19,2.5435600815236104,1.3136719828577632,3.764349350890674,11.216916679193481,8.91875742704593,13.566940249723212
SanFrancisco_46213,05-20,2.5823597509166585,1.4021519217009744,3.781607990464235,11.146795646124703,8.843828628473599,13.532735584336367
SanFrancisco_46213,05-21,2.691835957012829,1.5669011114683313,3.903033951091182,11.112316656167819,8.86160993438893,13.38620803434465
